"transaction_id","amount","transaction_size"
31601,"46.79","Small"
31602,"300.51","Medium"
31603,"53.93","Medium"
31604,"219.64","Medium"
31605,"106.27","Medium"
31606,"151.57","Medium"
31607,"239.17","Medium"
31608,"85.76","Medium"
31609,"346.76","Medium"
31610,"139.79","Medium"
31611,"339.59","Medium"
31612,"43.49","Small"
31613,"146.87","Medium"
31614,"157.91","Medium"
31615,"380.93","Medium"
31616,"284.82","Medium"
31617,"31.81","Small"
31618,"335.58","Medium"
31619,"139.73","Medium"
31620,"47.69","Small"
31621,"261.7","Medium"
31622,"94.99","Medium"
31623,"288.42","Medium"
31624,"256.83","Medium"
31625,"158.21","Medium"
31626,"284.07","Medium"
31627,"1280.741848488318","Large"
31628,"226.77","Medium"
31629,"216.61","Medium"
31630,"157.7","Medium"
31631,"230.94","Medium"
31632,"198.54","Medium"
31633,"264.34","Medium"
31634,"309.81","Medium"
31635,"157.94","Medium"
31636,"21.56","Small"
31637,"127.65","Medium"
31638,"121.3","Medium"
31639,"238.92","Medium"
31640,"270.21","Medium"
31641,"166.63","Medium"
31642,"241.97","Medium"
31643,"215.13","Medium"
31644,"92.02","Medium"
31645,"267.79","Medium"
31646,"220.72","Medium"
31647,"172.87","Medium"
31648,"357.36","Medium"
31649,"211.55","Medium"
31650,"273.35","Medium"
31651,"122.47","Medium"
31652,"152.2","Medium"
31653,"184.82","Medium"
31654,"151.77","Medium"
31655,"307.8","Medium"
31656,"226.97","Medium"
31657,"233.37","Medium"
31658,"160.03","Medium"
31659,"86.26","Medium"
31660,"259.63","Medium"
31661,"237.09","Medium"
31662,"324.4","Medium"
31663,"27.38","Small"
31664,"153.7","Medium"
31665,"348.01","Medium"
31666,"127.94","Medium"
31667,"119.13","Medium"
31668,"148.55","Medium"
31669,"101.63","Medium"
31670,"204.14","Medium"
31671,"736.5353165924764","Large"
31672,"74.13","Medium"
31673,"401.52","Medium"
31674,"245.57","Medium"
31675,"461.31","Medium"
31676,"244.65","Medium"
31677,"216.45","Medium"
31678,"144.64","Medium"
31679,"185.85","Medium"
31680,"171.3","Medium"
31681,"226.04","Medium"
31682,"88.67","Medium"
31683,"115.57","Medium"
31684,"91.49","Medium"
31685,"345.03","Medium"
31686,"179.43","Medium"
31687,"156.77","Medium"
31688,"218.06","Medium"
31689,"92.36","Medium"
31690,"129.01","Medium"
31691,"198.68","Medium"
31692,"320.37","Medium"
31693,"276.74","Medium"
31694,"161.02","Medium"
31695,"249.98","Medium"
31696,"34.02","Small"
31697,"30.09","Small"
31698,"160.47","Medium"
31699,"359.39","Medium"
31700,"129.4","Medium"
31701,"141.21","Medium"
31702,"51.46","Medium"
31703,"197.94","Medium"
31704,"281.03","Medium"
31705,"227.82","Medium"
31706,"306.83","Medium"
31707,"78.13","Medium"
31708,"256.85","Medium"
31709,"103.1","Medium"
31710,"81.57","Medium"
31711,"131.53","Medium"
31712,"106.56","Medium"
31713,"305.8","Medium"
31714,"299.58","Medium"
31715,"61.93","Medium"
31716,"397.54","Medium"
31717,"279.25","Medium"
31718,"146.43","Medium"
31719,"287.04","Medium"
31720,"199.39","Medium"
31721,"96.42","Medium"
31722,"82.52","Medium"
31723,"142.46","Medium"
31724,"76.17","Medium"
31725,"280.55","Medium"
31726,"139.5","Medium"
31727,"203.17","Medium"
31728,"341.48","Medium"
31729,"187.18","Medium"
31730,"179.79","Medium"
31731,"306.94","Medium"
31732,"189.84","Medium"
31733,"144.74","Medium"
31734,"281.33","Medium"
31735,"297.02","Medium"
31736,"126.43","Medium"
31737,"78.31","Medium"
31738,"29.55","Small"
31739,"276.87","Medium"
31740,"48.79","Small"
31741,"215.63","Medium"
31742,"66.66","Medium"
31743,"400.44","Medium"
31744,"189.82","Medium"
31745,"61.42","Medium"
31746,"242.77","Medium"
31747,"204.74","Medium"
31748,"241.05","Medium"
31749,"128.73","Medium"
31750,"144.44","Medium"
31751,"318.9","Medium"
31752,"304.71","Medium"
31753,"233.29","Medium"
31754,"147.98","Medium"
31755,"30.08","Small"
31756,"207.24","Medium"
31757,"70.64","Medium"
31758,"169.98","Medium"
31759,"787.6239292944438","Large"
31760,"61.1","Medium"
31761,"158.02","Medium"
31762,"160.49","Medium"
31763,"195.95","Medium"
31764,"205.52","Medium"
31765,"311.75","Medium"
31766,"201.58","Medium"
31767,"142.97","Medium"
31768,"305.42","Medium"
31769,"322.66","Medium"
31770,"198.45","Medium"
31771,"302.43","Medium"
31772,"131.75","Medium"
31773,"278.27","Medium"
31774,"182.33","Medium"
31775,"265.4179440763327","Medium"
31776,"377.52","Medium"
31777,"220.1","Medium"
31778,"173.2","Medium"
31779,"375.92","Medium"
31780,"180.19","Medium"
31781,"150.24","Medium"
31782,"35.89","Small"
31783,"31.67","Small"
31784,"157.92","Medium"
31785,"255.17","Medium"
31786,"318.6","Medium"
31787,"268","Medium"
31788,"245.55","Medium"
31789,"19.32","Small"
31790,"276.75","Medium"
31791,"108.94","Medium"
31792,"121.53","Medium"
31793,"126.77","Medium"
31794,"303.02","Medium"
31795,"171.15","Medium"
31796,"156.3","Medium"
31797,"155.28","Medium"
31798,"110.35","Medium"
31799,"335.26","Medium"
31800,"294.18","Medium"
31801,"338.73","Medium"
31802,"219.75","Medium"
31803,"250.47","Medium"
31804,"41.79","Small"
31805,"328.2","Medium"
31806,"175.15","Medium"
31807,"69.31","Medium"
31808,"295.56","Medium"
31809,"157","Medium"
31810,"300.94","Medium"
31811,"253.57","Medium"
31812,"344.87","Medium"
31813,"182.37","Medium"
31814,"60.54","Medium"
31815,"139.63","Medium"
31816,"235.22","Medium"
31817,"124.46","Medium"
31818,"287.14","Medium"
31819,"83.16","Medium"
31820,"222.37","Medium"
31821,"262.23","Medium"
31822,"284.57","Medium"
31823,"367.9","Medium"
31824,"193.52","Medium"
31825,"34.1","Small"
31826,"251.75","Medium"
31827,"104.26","Medium"
31828,"92.1","Medium"
31829,"203.81","Medium"
31830,"248.06","Medium"
31831,"166.62","Medium"
31832,"99.47","Medium"
31833,"304.74","Medium"
31834,"37.28","Small"
31835,"144.9","Medium"
31836,"110.93","Medium"
31837,"227.92","Medium"
31838,"139.8","Medium"
31839,"1154.1416813220437","Large"
31840,"231.32","Medium"
31841,"293.3","Medium"
31842,"395.39","Medium"
31843,"337.3","Medium"
31844,"86.97","Medium"
31845,"208.2","Medium"
31846,"275.48","Medium"
31847,"197.9","Medium"
31848,"244.35","Medium"
31849,"135.82","Medium"
31850,"318.66","Medium"
31851,"122.13","Medium"
31852,"388.14","Medium"
31853,"205.39","Medium"
31854,"5.05","Small"
31855,"289.25","Medium"
31856,"45.55","Small"
31857,"218.56","Medium"
31858,"68.35","Medium"
31859,"206.05","Medium"
31860,"199.25","Medium"
31861,"210.31","Medium"
31862,"55.21","Medium"
31863,"313.73","Medium"
31864,"64.54","Medium"
31865,"390.51","Medium"
31866,"317.28","Medium"
31867,"75.92","Medium"
31868,"200.29","Medium"
31869,"141.09","Medium"
31870,"128.43","Medium"
31871,"178.94","Medium"
31872,"146.96","Medium"
31873,"311.02","Medium"
31874,"322.11","Medium"
31875,"192.16","Medium"
31876,"149.55","Medium"
31877,"68.34","Medium"
31878,"323.45","Medium"
31879,"53.97","Medium"
31880,"211.7","Medium"
31881,"240.63","Medium"
31882,"95.71","Medium"
31883,"204.2","Medium"
31884,"184.2","Medium"
31885,"428.74","Medium"
31886,"267.93","Medium"
31887,"77.42","Medium"
31888,"136.24","Medium"
31889,"282.94","Medium"
31890,"240.21","Medium"
31891,"72.43","Medium"
31892,"189.51","Medium"
31893,"288.7","Medium"
31894,"328.3","Medium"
31895,"22.78","Small"
31896,"166.55","Medium"
31897,"189.2","Medium"
31898,"124.7","Medium"
31899,"308.59","Medium"
31900,"130.73","Medium"
31901,"271.1","Medium"
31902,"232.78","Medium"
31903,"134.98","Medium"
31904,"216.33","Medium"
31905,"340.46","Medium"
31906,"139.21","Medium"
31907,"61.46","Medium"
31908,"115.77","Medium"
31909,"175.5","Medium"
31910,"104.4","Medium"
31911,"31.68","Small"
31912,"218.48","Medium"
31913,"18.91","Small"
31914,"24.32","Small"
31915,"129.9","Medium"
31916,"155.02","Medium"
31917,"1063.5626112072746","Large"
31918,"77.27","Medium"
31919,"194.26","Medium"
31920,"296.63","Medium"
31921,"26.89","Small"
31922,"99.74","Medium"
31923,"214.49","Medium"
31924,"217.47","Medium"
31925,"214.19","Medium"
31926,"198.65","Medium"
31927,"184.25","Medium"
31928,"287.38","Medium"
31929,"366.43","Medium"
31930,"299.06","Medium"
31931,"310.21","Medium"
31932,"137.98","Medium"
31933,"246.37","Medium"
31934,"336.25","Medium"
31935,"115.46","Medium"
31936,"140.56","Medium"
31937,"224.15","Medium"
31938,"398.56","Medium"
31939,"179.82","Medium"
31940,"236.96","Medium"
31941,"32.97","Small"
31942,"280.97","Medium"
31943,"180.24","Medium"
31944,"119.52","Medium"
31945,"279.06","Medium"
31946,"218.39","Medium"
31947,"268.08","Medium"
31948,"80.37","Medium"
31949,"307.57","Medium"
31950,"287.94","Medium"
31951,"37.38","Small"
31952,"206.45","Medium"
31953,"197.53","Medium"
31954,"214.9","Medium"
31955,"161.47","Medium"
31956,"321.9","Medium"
31957,"126.64","Medium"
31958,"256.59","Medium"
31959,"116.23","Medium"
31960,"236.13","Medium"
31961,"270.68","Medium"
31962,"227.45","Medium"
31963,"47.45","Small"
31964,"146.83","Medium"
31965,"280.78","Medium"
31966,"284.62","Medium"
31967,"75.56","Medium"
31968,"153.31","Medium"
31969,"241.4","Medium"
31970,"247.14","Medium"
31971,"271.57","Medium"
31972,"337.39","Medium"
31973,"201.7","Medium"
31974,"363.96","Medium"
31975,"263.68","Medium"
31976,"211.7","Medium"
31977,"252.43","Medium"
31978,"263.89","Medium"
31979,"318.26","Medium"
31980,"133.01","Medium"
31981,"46.53","Small"
31982,"304.81","Medium"
31983,"102.77","Medium"
31984,"75.52","Medium"
31985,"231.71","Medium"
31986,"2790.2593404298373","Large"
31987,"160.4","Medium"
31988,"130.54","Medium"
31989,"139.74","Medium"
31990,"43.19","Small"
31991,"152.51","Medium"
31992,"244.34","Medium"
31993,"155.3","Medium"
31994,"223.43","Medium"
31995,"115.15","Medium"
31996,"117.17","Medium"
31997,"70.39","Medium"
31998,"333.69","Medium"
31999,"276.77","Medium"
32000,"247.73","Medium"
32001,"108.49","Medium"
32002,"48.36","Small"
32003,"236.96","Medium"
32004,"213.03","Medium"
32005,"155.62","Medium"
32006,"113.65","Medium"
32007,"225.58","Medium"
32008,"335.4","Medium"
32009,"250.56","Medium"
32010,"151.62","Medium"
32011,"113.65","Medium"
32012,"246.96","Medium"
32013,"165.44","Medium"
32014,"162.25","Medium"
32015,"173.99","Medium"
32016,"112.05","Medium"
32017,"300.79","Medium"
32018,"66.27","Medium"
32019,"194.05","Medium"
32020,"351.23","Medium"
32021,"128.45","Medium"
32022,"177.46","Medium"
32023,"101.92","Medium"
32024,"117.44","Medium"
32025,"208.37","Medium"
32026,"28.78","Small"
32027,"324.37","Medium"
32028,"274.71","Medium"
32029,"268.73","Medium"
32030,"280.69","Medium"
32031,"272.18","Medium"
32032,"227.74","Medium"
32033,"292.9","Medium"
32034,"1283.0881372043943","Large"
32035,"364.05","Medium"
32036,"122.92","Medium"
32037,"180.01","Medium"
32038,"328.53","Medium"
32039,"322.3","Medium"
32040,"280.86","Medium"
32041,"221.24","Medium"
32042,"16.25","Small"
32043,"95.5","Medium"
32044,"325.27","Medium"
32045,"62.98","Medium"
32046,"155.28","Medium"
32047,"162.76","Medium"
32048,"365.04","Medium"
32049,"119.89","Medium"
32050,"212.77","Medium"
32051,"230.47","Medium"
32052,"288.33","Medium"
32053,"526.63","Large"
32054,"363.78","Medium"
32055,"99.72","Medium"
32056,"59.39","Medium"
32057,"70.52","Medium"
32058,"474.42","Medium"
32059,"95.55","Medium"
32060,"17.61","Small"
32061,"49.49","Small"
32062,"175.39","Medium"
32063,"200.63","Medium"
32064,"124.79","Medium"
32065,"150.23","Medium"
32066,"134.68","Medium"
32067,"17.56","Small"
32068,"61.1","Medium"
32069,"176.34","Medium"
32070,"141.91","Medium"
32071,"139.56879920356937","Medium"
32072,"127.24","Medium"
32073,"152.58","Medium"
32074,"66.51","Medium"
32075,"303.71","Medium"
32076,"131.85","Medium"
32077,"1445.14221073257","Large"
32078,"175.36","Medium"
32079,"177.61","Medium"
32080,"264.83","Medium"
32081,"174.49","Medium"
32082,"263.25","Medium"
32083,"130.39","Medium"
32084,"337.57","Medium"
32085,"42.46","Small"
32086,"188.98","Medium"
32087,"141.57","Medium"
32088,"250.59","Medium"
32089,"204.22","Medium"
32090,"110.15","Medium"
32091,"127.67","Medium"
32092,"223.49","Medium"
32093,"31.5","Small"
32094,"112.98","Medium"
32095,"111.11","Medium"
32096,"131.29","Medium"
32097,"251.12","Medium"
32098,"66.12","Medium"
32099,"131.1","Medium"
32100,"200.32","Medium"
32101,"61.32","Medium"
32102,"324.37","Medium"
32103,"27.26","Small"
32104,"67.69","Medium"
32105,"86.28","Medium"
32106,"384.26","Medium"
32107,"430.4","Medium"
32108,"178.98","Medium"
32109,"290.56","Medium"
32110,"126.51","Medium"
32111,"310.62","Medium"
32112,"233.6","Medium"
32113,"358.8","Medium"
32114,"211.43","Medium"
32115,"21.26","Small"
32116,"180.8","Medium"
32117,"298.14","Medium"
32118,"257.45","Medium"
32119,"276.43","Medium"
32120,"168.48","Medium"
32121,"288.06","Medium"
32122,"328.49","Medium"
32123,"315.65","Medium"
32124,"51.68","Medium"
32125,"151.69","Medium"
32126,"14.16","Small"
32127,"347.79","Medium"
32128,"385.96","Medium"
32129,"300.05","Medium"
32130,"82.42","Medium"
32131,"191.85","Medium"
32132,"265.96","Medium"
32133,"462.06","Medium"
32134,"241.98","Medium"
32135,"183.58","Medium"
32136,"251.54","Medium"
32137,"114.85","Medium"
32138,"80.2","Medium"
32139,"353.55","Medium"
32140,"140.75","Medium"
32141,"173.22","Medium"
32142,"162.94","Medium"
32143,"200.75","Medium"
32144,"229.05","Medium"
32145,"26.43","Small"
32146,"149.17","Medium"
32147,"453.64","Medium"
32148,"177.18","Medium"
32149,"88.88","Medium"
32150,"243.33","Medium"
32151,"122.66","Medium"
32152,"119.71","Medium"
32153,"323.94","Medium"
32154,"113.53","Medium"
32155,"91.52","Medium"
32156,"179.69","Medium"
32157,"106.16","Medium"
32158,"17.55","Small"
32159,"60.68","Medium"
32160,"208.02","Medium"
32161,"109.03","Medium"
32162,"44.24","Small"
32163,"320.07","Medium"
32164,"167.8","Medium"
32165,"95.31","Medium"
32166,"178.21","Medium"
32167,"269.39","Medium"
32168,"264.27","Medium"
32169,"162.9","Medium"
32170,"111.07","Medium"
32171,"297.86","Medium"
32172,"278.32","Medium"
32173,"165","Medium"
32174,"236.66","Medium"
32175,"42.98","Small"
32176,"285.6","Medium"
32177,"180.03","Medium"
32178,"347.19","Medium"
32179,"222.53","Medium"
32180,"109.18","Medium"
32181,"450.26","Medium"
32182,"298.93","Medium"
32183,"57.06","Medium"
32184,"97.13","Medium"
32185,"118.25","Medium"
32186,"126.65","Medium"
32187,"164.91","Medium"
32188,"66.81","Medium"
32189,"1310.4653130937825","Large"
32190,"720.1504547283454","Large"
32191,"107.61","Medium"
32192,"266.03","Medium"
32193,"315.59","Medium"
32194,"251.8","Medium"
32195,"262.78","Medium"
32196,"93.65","Medium"
32197,"193.73","Medium"
32198,"85.39","Medium"
32199,"456.21","Medium"
32200,"177.06","Medium"
32201,"106.22","Medium"
32202,"44.97","Small"
32203,"63.21","Medium"
32204,"113.23","Medium"
32205,"279.93","Medium"
32206,"290.8","Medium"
32207,"213.41","Medium"
32208,"271.52","Medium"
32209,"76.03","Medium"
32210,"162.11","Medium"
32211,"371.18","Medium"
32212,"81.23","Medium"
32213,"16.23","Small"
32214,"331.87","Medium"
32215,"127.08","Medium"
32216,"128.44","Medium"
32217,"112.34","Medium"
32218,"222.24","Medium"
32219,"30.42","Small"
32220,"242.06","Medium"
32221,"265.26","Medium"
32222,"182.32","Medium"
32223,"284.89","Medium"
32224,"37.61","Small"
32225,"156.6","Medium"
32226,"282.46","Medium"
32227,"260.08","Medium"
32228,"167.35","Medium"
32229,"238.09","Medium"
32230,"248.34","Medium"
32231,"167.47","Medium"
32232,"121.27","Medium"
32233,"137.43","Medium"
32234,"145.3","Medium"
32235,"147.02","Medium"
32236,"255.48","Medium"
32237,"108.76","Medium"
32238,"103.24","Medium"
32239,"54.03","Medium"
32240,"169.9","Medium"
32241,"122.58","Medium"
32242,"159.3","Medium"
32243,"343.53","Medium"
32244,"377.43","Medium"
32245,"183.26","Medium"
32246,"50.8","Medium"
32247,"154.48","Medium"
32248,"311.92","Medium"
32249,"51.6","Medium"
32250,"323.04","Medium"
32251,"332.87","Medium"
32252,"321.05","Medium"
32253,"203.24","Medium"
32254,"321.15","Medium"
32255,"203.23","Medium"
32256,"227.45","Medium"
32257,"61.63","Medium"
32258,"30.07","Small"
32259,"59.06","Medium"
32260,"155.21","Medium"
32261,"336.44","Medium"
32262,"346.43","Medium"
32263,"147.88","Medium"
32264,"69.3","Medium"
32265,"255.86","Medium"
32266,"124.23","Medium"
32267,"151.49","Medium"
32268,"198.88","Medium"
32269,"174.35","Medium"
32270,"79.66","Medium"
32271,"283.03","Medium"
32272,"174.99","Medium"
32273,"89.66","Medium"
32274,"199.39","Medium"
32275,"199.89","Medium"
32276,"189.48","Medium"
32277,"311.68","Medium"
32278,"113.34","Medium"
32279,"285.1","Medium"
32280,"41.87","Small"
32281,"265.02","Medium"
32282,"207.41","Medium"
32283,"314.45","Medium"
32284,"271.94","Medium"
32285,"304.8","Medium"
32286,"197.28","Medium"
32287,"193.03","Medium"
32288,"222.42","Medium"
32289,"167.13","Medium"
32290,"165.32","Medium"
32291,"804.6584836294246","Large"
32292,"160.95","Medium"
32293,"298.56","Medium"
32294,"223.21","Medium"
32295,"170.16","Medium"
32296,"254.28","Medium"
32297,"254.53","Medium"
32298,"302.37","Medium"
32299,"148.17","Medium"
32300,"215.17","Medium"
32301,"75.07","Medium"
32302,"237.81","Medium"
32303,"172.87","Medium"
32304,"325.04","Medium"
32305,"228.5","Medium"
32306,"352.47","Medium"
32307,"157.3","Medium"
32308,"170.9","Medium"
32309,"209.23","Medium"
32310,"129.07","Medium"
32311,"143.52","Medium"
32312,"306.53","Medium"
32313,"174.25","Medium"
32314,"209.92","Medium"
32315,"45.16","Small"
32316,"282.44","Medium"
32317,"240.56","Medium"
32318,"264.31","Medium"
32319,"357.51","Medium"
32320,"87.89","Medium"
32321,"320","Medium"
32322,"360.69","Medium"
32323,"154.35","Medium"
32324,"135.37","Medium"
32325,"149.52","Medium"
32326,"153.04","Medium"
32327,"297.42","Medium"
32328,"241.38","Medium"
32329,"347.81","Medium"
32330,"309.65","Medium"
32331,"321.41","Medium"
32332,"153.59","Medium"
32333,"287.34","Medium"
32334,"282.09","Medium"
32335,"279.54","Medium"
32336,"124.43","Medium"
32337,"122.33","Medium"
32338,"74.74","Medium"
32339,"85.55","Medium"
32340,"346.31","Medium"
32341,"30.19","Small"
32342,"507.53","Large"
32343,"93.44","Medium"
32344,"188.53","Medium"
32345,"677.36","Large"
32346,"353.77","Medium"
32347,"228.71","Medium"
32348,"197.36","Medium"
32349,"208.71","Medium"
32350,"197.35","Medium"
32351,"302.03","Medium"
32352,"124.29","Medium"
32353,"253.16","Medium"
32354,"104.07","Medium"
32355,"76.91","Medium"
32356,"57.56","Medium"
32357,"205.56","Medium"
32358,"276.35","Medium"
32359,"110.6","Medium"
32360,"180.73","Medium"
32361,"201.21","Medium"
32362,"207.97","Medium"
32363,"317.35","Medium"
32364,"204.74","Medium"
32365,"285.6","Medium"
32366,"230.74","Medium"
32367,"144.54","Medium"
32368,"199.51","Medium"
32369,"751.9018022426345","Large"
32370,"136.32","Medium"
32371,"263.18","Medium"
32372,"35.45","Small"
32373,"325.57","Medium"
32374,"188.18","Medium"
32375,"269.38","Medium"
32376,"45.57","Small"
32377,"190.4","Medium"
32378,"311.18","Medium"
32379,"367.08","Medium"
32380,"224.97","Medium"
32381,"186.64","Medium"
32382,"288.83","Medium"
32383,"43.97","Small"
32384,"187.73","Medium"
32385,"177.36","Medium"
32386,"227.11","Medium"
32387,"343.97","Medium"
32388,"207.56","Medium"
32389,"241.31","Medium"
32390,"310.06","Medium"
32391,"183.17","Medium"
32392,"231.17","Medium"
32393,"194.16","Medium"
32394,"304.08","Medium"
32395,"251.02","Medium"
32396,"416.86","Medium"
32397,"169.4","Medium"
32398,"94.11","Medium"
32399,"123.07","Medium"
32400,"358.05","Medium"
32401,"364.34","Medium"
32402,"73.32","Medium"
32403,"191.12","Medium"
32404,"52.07","Medium"
32405,"236.09","Medium"
32406,"230.96","Medium"
32407,"59.51","Medium"
32408,"165.37","Medium"
32409,"2727.2847727734925","Large"
32410,"89.19","Medium"
32411,"68.48","Medium"
32412,"276.4","Medium"
32413,"114.63","Medium"
32414,"115.68","Medium"
32415,"13.79","Small"
32416,"204.8","Medium"
32417,"245.12","Medium"
32418,"81.07","Medium"
32419,"186.53","Medium"
32420,"167.7","Medium"
32421,"159.25","Medium"
32422,"157.49","Medium"
32423,"117.52","Medium"
32424,"270.07","Medium"
32425,"118.52","Medium"
32426,"32.76","Small"
32427,"487.59","Medium"
32428,"122.68","Medium"
32429,"177.57","Medium"
32430,"371.86","Medium"
32431,"359.09","Medium"
32432,"154.56","Medium"
32433,"334.84","Medium"
32434,"230.26","Medium"
32435,"122.97","Medium"
32436,"70.11","Medium"
32437,"216.89","Medium"
32438,"198.2","Medium"
32439,"229.44","Medium"
32440,"129.14","Medium"
32441,"320.08","Medium"
32442,"324.98","Medium"
32443,"133.89","Medium"
32444,"245.07","Medium"
32445,"188.42","Medium"
32446,"194.86","Medium"
32447,"101.06","Medium"
32448,"144.43","Medium"
32449,"285.96","Medium"
32450,"49.83","Small"
32451,"90.41","Medium"
32452,"191.89","Medium"
32453,"324.54","Medium"
32454,"201.38","Medium"
32455,"59.55","Medium"
32456,"313.54","Medium"
32457,"212.24","Medium"
32458,"137.82","Medium"
32459,"136.24","Medium"
32460,"97.73","Medium"
32461,"187.61","Medium"
32462,"147.54","Medium"
32463,"325.43","Medium"
32464,"112.42","Medium"
32465,"129.48","Medium"
32466,"172.96","Medium"
32467,"133.94","Medium"
32468,"147","Medium"
32469,"307.92","Medium"
32470,"179.53","Medium"
32471,"155.82","Medium"
32472,"154.07","Medium"
32473,"795.7271698238524","Large"
32474,"49.45","Small"
32475,"280.64","Medium"
32476,"386.09","Medium"
32477,"37.08","Small"
32478,"164.59","Medium"
32479,"109.08","Medium"
32480,"187.81","Medium"
32481,"153.94","Medium"
32482,"49.73","Small"
32483,"162.47","Medium"
32484,"303.28","Medium"
32485,"269.07","Medium"
32486,"167.43","Medium"
32487,"313.42","Medium"
32488,"204.81","Medium"
32489,"429.25","Medium"
32490,"246.1","Medium"
32491,"55.38","Medium"
32492,"279.57","Medium"
32493,"374.99","Medium"
32494,"139.48","Medium"
32495,"316.56","Medium"
32496,"255.81","Medium"
32497,"76.88","Medium"
32498,"281.91","Medium"
32499,"349.99","Medium"
32500,"135.91","Medium"
32501,"223.39","Medium"
32502,"320.71","Medium"
32503,"268.84","Medium"
32504,"185.18","Medium"
32505,"289.04","Medium"
32506,"123.4","Medium"
32507,"78.97","Medium"
32508,"16.57","Small"
32509,"75.27","Medium"
32510,"149.49","Medium"
32511,"357.32","Medium"
32512,"117.04","Medium"
32513,"40.42","Small"
32514,"86.93","Medium"
32515,"2629.4626883741735","Large"
32516,"109.74","Medium"
32517,"522.2706588082797","Large"
32518,"211.09","Medium"
32519,"306.52","Medium"
32520,"346.39","Medium"
32521,"224.18","Medium"
32522,"129.69","Medium"
32523,"58.89","Medium"
32524,"223.7","Medium"
32525,"262.81","Medium"
32526,"285.36","Medium"
32527,"205.19","Medium"
32528,"250.82","Medium"
32529,"211.73","Medium"
32530,"148.29","Medium"
32531,"301.01","Medium"
32532,"184.27","Medium"
32533,"302.34","Medium"
32534,"312.93","Medium"
32535,"188.99","Medium"
32536,"54.8","Medium"
32537,"194.12","Medium"
32538,"151.66","Medium"
32539,"104.18","Medium"
32540,"106.66","Medium"
32541,"82.7","Medium"
32542,"183.66","Medium"
32543,"167.41","Medium"
32544,"242.18","Medium"
32545,"284.01","Medium"
32546,"270.23","Medium"
32547,"299.24","Medium"
32548,"103.91","Medium"
32549,"261.05","Medium"
32550,"20.33","Small"
32551,"240.97","Medium"
32552,"105.05","Medium"
32553,"156.36","Medium"
32554,"161.66","Medium"
32555,"23.24","Small"
32556,"244.74","Medium"
32557,"185.43","Medium"
32558,"737.129034016993","Large"
32559,"205.58","Medium"
32560,"174.08","Medium"
32561,"77.28","Medium"
32562,"93.8","Medium"
32563,"205.42","Medium"
32564,"132.75","Medium"
32565,"201.95","Medium"
32566,"305.22","Medium"
32567,"196.36","Medium"
32568,"67.25","Medium"
32569,"34.13","Small"
32570,"146.49","Medium"
32571,"16.83","Small"
32572,"297.58","Medium"
32573,"195.26","Medium"
32574,"121.1","Medium"
32575,"5.54","Small"
32576,"111.84","Medium"
32577,"26.42","Small"
32578,"164.95","Medium"
32579,"115.29","Medium"
32580,"153.28","Medium"
32581,"61.32","Medium"
32582,"268.06","Medium"
32583,"19.06","Small"
32584,"498.97","Medium"
32585,"54.65","Medium"
32586,"323.02","Medium"
32587,"152.68","Medium"
32588,"102.17","Medium"
32589,"136.3","Medium"
32590,"126.86","Medium"
32591,"431.64","Medium"
32592,"56.39","Medium"
32593,"86.39","Medium"
32594,"261.91","Medium"
32595,"244.6","Medium"
32596,"13.11","Small"
32597,"417.07177170366305","Medium"
32598,"232.08","Medium"
32599,"95.76","Medium"
32600,"255.69","Medium"
32601,"156.48","Medium"
32602,"122.69","Medium"
32603,"313.31","Medium"
32604,"128.03","Medium"
32605,"91.46","Medium"
32606,"171.16","Medium"
32607,"299.47","Medium"
32608,"189.88","Medium"
32609,"243.53","Medium"
32610,"466.9","Medium"
32611,"250.04","Medium"
32612,"404.79","Medium"
32613,"209.78","Medium"
32614,"352.38","Medium"
32615,"135.32","Medium"
32616,"296.87","Medium"
32617,"271.92","Medium"
32618,"260.13","Medium"
32619,"335.77","Medium"
32620,"144.63","Medium"
32621,"94.14","Medium"
32622,"277.58","Medium"
32623,"134.01","Medium"
32624,"189.63","Medium"
32625,"96.26","Medium"
32626,"224.78","Medium"
32627,"291.75","Medium"
32628,"168.98","Medium"
32629,"17.79","Small"
32630,"230.42","Medium"
32631,"300.32","Medium"
32632,"325.2","Medium"
32633,"223.06","Medium"
32634,"142.68","Medium"
32635,"73.04","Medium"
32636,"44.76","Small"
32637,"218.28","Medium"
32638,"400.45","Medium"
32639,"72.39","Medium"
32640,"282.96","Medium"
32641,"124.24","Medium"
32642,"193.58","Medium"
32643,"172.84","Medium"
32644,"116.62","Medium"
32645,"210.38","Medium"
32646,"292.02","Medium"
32647,"328.36","Medium"
32648,"152.51","Medium"
32649,"149.26","Medium"
32650,"236.36","Medium"
32651,"83.6","Medium"
32652,"187.41","Medium"
32653,"160.96","Medium"
32654,"125.85","Medium"
32655,"366.96","Medium"
32656,"140.93","Medium"
32657,"643.94","Large"
32658,"177.96","Medium"
32659,"279.2","Medium"
32660,"62.45","Medium"
32661,"211.08","Medium"
32662,"174.27","Medium"
32663,"289.35","Medium"
32664,"104.91","Medium"
32665,"198.38","Medium"
32666,"237.91","Medium"
32667,"31.03","Small"
32668,"227.32","Medium"
32669,"85.29","Medium"
32670,"287.06","Medium"
32671,"167.26","Medium"
32672,"239.49","Medium"
32673,"312.33","Medium"
32674,"37.89","Small"
32675,"246.59","Medium"
32676,"268.78","Medium"
32677,"227.92","Medium"
