transaction_id,customer_id,merchant_id,card_id,amount,timestamp,transaction_type,is_fraud
30625,48,75,106,120.93,2025-06-11 02:08:44,POS,0
30626,107,114,225,88.75,2025-10-13 03:55:19,POS,0
30627,403,155,831,157.49,2025-06-15 08:52:56,POS,0
30628,263,121,538,380.61,2025-10-19 03:32:34,POS,0
30629,492,127,1005,57.56,2025-07-29 09:36:46,Online,0
30630,608,45,1229,245.57,2025-07-04 12:19:34,POS,0
30631,146,120,291,301.93,2025-10-15 02:35:39,Online,0
30632,447,177,915,51.9,2025-06-04 10:43:20,POS,0
30633,367,146,756,196.06,2025-07-03 10:53:39,Online,0
30634,694,128,1395,200.35,2025-07-12 08:05:31,Online,0
30635,364,140,748,364.93,2025-10-22 21:53:22,Online,0
30636,71,6,149,294.06,2025-09-30 06:32:18,Online,0
30637,499,139,1021,923.9290145962,2025-05-29 12:17:51,Online,1
30638,685,15,1381,315.78,2025-09-30 02:31:08,POS,0
30639,326,97,676,246.77,2025-06-23 01:02:47,POS,0
30640,181,168,360,287.58,2025-09-13 16:32:41,Online,0
30641,33,38,77,53.7,2025-08-02 08:55:17,POS,0
30642,82,164,174,246.73,2025-09-17 13:17:21,Online,0
30643,547,106,1112,195.39,2025-06-28 13:02:53,Online,0
30644,776,35,1566,227.98,2025-11-04 22:07:40,Online,0
30645,494,16,1011,110.39,2025-05-31 07:49:39,POS,0
30646,119,45,242,129.58,2025-09-17 10:48:27,Online,0
30647,656,74,1324,286.65,2025-05-18 06:13:31,POS,0
30648,392,110,810,186.19,2025-09-29 04:34:53,POS,0
30649,614,119,1242,273.7,2025-10-02 11:01:03,Online,0
30650,267,189,545,394.66,2025-08-07 19:38:52,POS,0
30651,572,79,1161,185.82,2025-10-25 04:14:05,POS,0
30652,87,88,186,87.34,2025-07-30 21:13:19,Online,0
30653,208,103,414,276.15,2025-09-26 06:00:05,POS,0
30654,134,69,272,82.6,2025-08-10 17:59:00,Online,0
30655,337,94,697,220.03,2025-08-30 13:38:40,POS,0
30656,180,130,359,289.73,2025-08-01 18:13:02,Online,0
30657,143,37,284,131.14,2025-06-23 18:40:42,Online,0
30658,243,49,494,255.67,2025-08-16 18:40:21,Online,0
30659,644,194,1304,138.03,2025-08-28 02:39:40,Online,0
30660,518,155,1060,189.84,2025-06-29 17:02:12,Online,0
30661,581,142,1177,195.85,2025-06-20 05:23:17,POS,0
30662,33,178,77,157.38,2025-07-16 06:55:27,Online,0
30663,211,3,418,142.14,2025-06-16 08:38:04,POS,0
30664,266,24,543,229.6,2025-09-15 03:01:31,POS,0
30665,558,129,1135,248.42,2025-07-13 14:29:11,Online,0
30666,219,180,435,144.07,2025-10-09 23:13:13,Online,0
30667,338,119,698,224.67,2025-08-16 15:15:08,POS,0
30668,188,176,378,131.48,2025-06-23 14:32:50,POS,0
30669,5,142,12,292.6,2025-10-31 06:16:49,Online,0
30670,568,147,1152,356.84,2025-06-01 01:32:03,POS,0
30671,131,95,265,190.13,2025-06-14 08:59:26,Online,0
30672,784,23,1582,112.43,2025-08-26 03:29:49,Online,0
30673,337,178,697,99.67,2025-09-03 13:01:14,Online,0
30674,168,5,336,326.19,2025-05-27 10:30:35,POS,0
30675,518,146,1060,291.5,2025-05-26 02:49:09,Online,0
30676,321,193,666,347.39,2025-05-23 00:02:36,Online,0
30677,284,65,591,190.32,2025-08-12 14:19:20,POS,0
30678,105,189,221,302.9,2025-06-14 15:14:01,Online,0
30679,68,65,143,327.87,2025-10-22 21:41:31,Online,0
30680,774,1,1560,76.06,2025-11-02 20:28:37,POS,0
30681,330,9,683,56.87,2025-10-09 11:13:13,Online,0
30682,532,80,1086,411.73,2025-06-14 15:00:56,POS,0
30683,769,198,1547,193.3,2025-06-18 02:34:43,POS,0
30684,446,173,914,72.43,2025-07-23 22:24:48,Online,0
30685,602,34,1219,293.6,2025-08-20 19:48:19,Online,0
30686,420,182,863,401.29,2025-07-11 04:02:37,Online,0
30687,108,122,227,157.29,2025-09-24 06:06:54,POS,0
30688,653,182,1318,206.79,2025-10-06 11:06:28,POS,0
30689,485,6,990,2426.700408844434,2025-06-17 22:26:34,Online,1
30690,341,129,705,75.22,2025-10-26 21:52:49,POS,0
30691,257,158,524,235.84,2025-09-11 09:01:51,POS,0
30692,350,89,726,84.45,2025-06-07 08:09:08,POS,0
30693,688,75,1384,591.78,2025-10-29 03:27:52,Online,0
30694,101,177,216,362.83,2025-09-05 04:41:25,POS,0
30695,367,37,755,244.74,2025-10-03 04:01:20,Online,0
30696,168,194,336,274.88,2025-08-06 00:28:28,POS,0
30697,261,51,534,110.14,2025-07-20 18:28:22,Online,0
30698,245,106,500,285.2,2025-05-29 05:58:47,POS,0
30699,104,7,220,280.06,2025-08-03 16:31:21,POS,0
30700,707,155,1420,275.3,2025-11-01 09:57:14,POS,0
30701,502,102,1028,50.91,2025-10-21 17:13:32,Online,0
30702,59,23,129,62.18,2025-06-11 13:25:22,POS,0
30703,350,47,726,155.26,2025-06-17 18:19:38,Online,0
30704,575,25,1166,130.58,2025-07-26 10:02:24,Online,0
30705,17,7,45,309.48,2025-06-28 00:14:11,POS,0
30706,747,113,1507,356.41,2025-10-30 23:05:12,Online,0
30707,267,29,545,276.69,2025-06-21 20:50:21,Online,0
30708,196,88,390,19.0,2025-06-04 07:16:30,Online,0
30709,484,18,988,198.24,2025-11-04 20:38:42,POS,0
30710,607,60,1225,189.96,2025-09-20 10:09:05,Online,0
30711,454,139,927,224.61,2025-08-11 21:25:36,Online,0
30712,530,76,1083,303.98,2025-06-13 09:44:51,POS,0
30713,339,196,699,132.98,2025-07-14 05:20:21,POS,0
30714,123,115,250,287.27,2025-07-28 10:04:55,Online,0
30715,747,41,1508,215.2,2025-05-18 05:41:31,POS,0
30716,755,140,1525,183.02,2025-09-28 01:24:34,Online,0
30717,609,119,1232,68.3,2025-08-10 22:02:49,POS,0
30718,457,45,934,318.52,2025-07-29 21:17:59,POS,0
30719,370,125,763,33.62,2025-10-12 03:41:05,POS,0
30720,274,90,567,320.42,2025-08-20 20:46:30,Online,0
30721,117,124,238,421.39,2025-07-06 13:49:54,POS,0
30722,573,162,1163,130.57,2025-07-05 00:07:35,POS,0
30723,175,161,348,264.66,2025-10-21 01:26:35,Online,0
30724,78,73,166,262.37,2025-06-21 11:00:26,POS,0
30725,107,20,225,40.98,2025-06-16 17:23:13,Online,0
30726,307,105,638,280.13,2025-07-23 21:49:16,POS,0
30727,726,131,1461,243.52,2025-06-16 05:03:07,Online,0
30728,324,86,673,321.4,2025-06-30 21:25:03,Online,0
30729,207,173,413,307.0,2025-06-21 18:58:16,Online,0
30730,530,188,1083,215.42,2025-07-29 20:43:31,Online,0
30731,649,47,1312,170.81,2025-07-13 20:05:09,POS,0
30732,504,56,1033,373.86,2025-06-01 06:24:48,Online,0
30733,184,47,365,66.72,2025-10-28 02:51:04,POS,0
30734,184,35,365,251.14,2025-06-20 11:09:48,Online,0
30735,460,8,940,160.59,2025-09-02 15:53:25,Online,0
30736,511,7,1043,302.63,2025-10-21 14:36:21,POS,0
30737,469,164,957,264.41,2025-10-30 11:00:20,Online,0
30738,371,107,765,230.9,2025-06-11 13:37:14,POS,0
30739,569,186,1155,233.35,2025-07-01 19:01:49,POS,0
30740,734,156,1479,148.64,2025-09-14 08:04:55,POS,0
30741,379,78,779,205.83,2025-07-15 23:11:14,Online,0
30742,299,195,621,221.4,2025-06-15 02:31:25,Online,0
30743,245,191,500,280.77,2025-09-04 09:54:03,Online,0
30744,467,88,954,64.85,2025-11-04 10:48:11,POS,0
30745,455,136,929,170.17,2025-08-24 12:20:44,Online,0
30746,446,160,914,295.91,2025-06-22 07:27:50,Online,0
30747,374,52,769,266.35,2025-08-27 15:07:54,Online,0
30748,453,102,925,265.52,2025-10-23 07:18:15,POS,0
30749,286,190,594,277.93,2025-08-10 16:42:08,POS,0
30750,510,102,1042,92.49,2025-08-08 14:58:34,POS,0
30751,196,12,390,108.4,2025-09-09 13:07:55,POS,0
30752,389,80,803,143.67,2025-05-16 15:35:56,Online,0
30753,674,191,1363,230.65,2025-11-06 16:39:08,Online,0
30754,474,199,968,302.62,2025-08-11 21:54:08,Online,0
30755,436,20,896,168.21,2025-06-01 12:15:18,Online,0
30756,370,190,762,42.19,2025-06-22 15:48:41,POS,0
30757,737,25,1489,291.87,2025-08-21 02:15:34,Online,0
30758,536,82,1091,120.9,2025-08-04 06:01:42,Online,0
30759,333,101,688,168.51,2025-06-24 20:14:10,Online,0
30760,100,131,214,78.56,2025-09-09 21:41:31,POS,0
30761,155,168,308,77.9,2025-09-16 09:24:17,POS,0
30762,766,18,1544,170.12,2025-10-17 14:36:41,POS,0
30763,508,86,1040,269.15,2025-10-04 13:32:26,Online,0
30764,487,184,995,274.69,2025-06-12 20:21:54,POS,0
30765,85,171,181,184.77,2025-06-17 16:47:18,POS,0
30766,549,99,1116,214.67,2025-06-08 11:00:56,POS,0
30767,336,54,693,191.87,2025-10-16 14:46:30,Online,0
30768,547,180,1112,91.5,2025-09-14 02:57:12,Online,0
30769,245,86,500,289.51,2025-06-28 15:56:27,POS,0
30770,205,24,409,343.72,2025-06-23 03:54:20,Online,0
30771,344,100,713,243.67,2025-10-04 17:30:53,POS,0
30772,47,60,105,249.53,2025-09-14 09:44:15,Online,0
30773,274,104,566,320.48,2025-07-24 13:07:13,Online,0
30774,41,143,93,273.88,2025-08-29 04:17:24,POS,0
30775,319,197,662,90.24,2025-05-21 19:43:25,POS,0
30776,150,180,298,130.6,2025-06-30 04:21:49,POS,0
30777,534,123,1089,245.38,2025-09-15 05:15:46,POS,0
30778,450,167,920,278.28,2025-08-02 18:22:46,POS,0
30779,221,172,442,308.68,2025-06-10 19:59:29,POS,0
30780,257,68,524,64.15,2025-09-28 21:58:53,POS,0
30781,371,17,766,64.56,2025-09-12 02:51:11,POS,0
30782,368,40,760,236.98,2025-06-29 18:25:55,POS,0
30783,712,95,1432,205.55,2025-08-04 13:30:14,POS,0
30784,114,100,234,100.92,2025-07-07 21:26:28,POS,0
30785,287,112,599,105.22,2025-08-08 02:50:19,POS,0
30786,15,176,39,175.62,2025-10-21 08:44:24,Online,0
30787,295,187,613,191.77,2025-10-02 03:40:09,POS,0
30788,503,89,1030,268.98,2025-05-20 10:50:22,Online,0
30789,638,128,1293,139.18,2025-05-25 05:02:23,POS,0
30790,436,29,895,299.93,2025-10-03 06:08:31,POS,0
30791,674,154,1361,145.23,2025-08-12 06:01:52,POS,0
30792,40,80,90,340.24,2025-06-02 06:49:09,POS,0
30793,504,26,1032,151.17,2025-10-10 20:28:29,POS,0
30794,460,135,940,116.75,2025-08-22 01:15:14,Online,0
30795,257,191,524,42.69,2025-06-05 19:25:23,POS,0
30796,736,165,1487,166.43,2025-06-08 00:14:18,Online,0
30797,730,106,1472,278.43,2025-09-07 01:55:36,Online,0
30798,343,100,710,107.3,2025-09-27 00:47:42,POS,0
30799,16,84,42,236.01,2025-08-02 17:04:36,Online,0
30800,576,33,1168,104.73,2025-09-10 23:37:25,Online,0
30801,787,49,1590,193.46,2025-06-11 04:05:44,POS,0
30802,718,139,1442,306.32,2025-09-07 15:26:37,Online,0
30803,315,170,656,157.3,2025-08-07 21:31:42,Online,0
30804,561,72,1141,153.43,2025-07-12 15:18:36,Online,0
30805,499,26,1023,175.01,2025-05-25 16:26:47,Online,0
30806,603,45,1220,37.06,2025-08-26 04:19:05,POS,0
30807,796,56,1608,344.7,2025-09-05 21:02:03,Online,0
30808,617,120,1247,106.54,2025-07-26 07:16:58,POS,0
30809,228,75,455,168.94276753670576,2025-08-02 08:50:43,POS,1
30810,151,191,302,988.1450798964781,2025-07-31 01:52:12,POS,1
30811,360,6,743,259.28,2025-10-05 03:42:13,Online,0
30812,117,21,238,142.89,2025-10-01 20:14:44,Online,0
30813,65,11,138,375.13,2025-10-11 15:05:33,POS,0
30814,278,105,576,37.17,2025-08-21 03:46:32,POS,0
30815,735,95,1484,84.99,2025-10-04 23:24:58,Online,0
30816,662,34,1335,37.23,2025-07-12 19:57:13,POS,0
30817,520,106,1063,159.48,2025-06-29 05:17:57,POS,0
30818,277,40,575,290.56,2025-05-22 06:48:23,Online,0
30819,313,25,651,212.01,2025-05-22 10:21:35,Online,0
30820,84,107,178,254.36,2025-05-28 15:20:48,POS,0
30821,223,91,445,255.77,2025-09-17 03:51:19,POS,0
30822,645,157,1306,51.68,2025-08-24 09:29:24,Online,0
30823,143,144,284,330.39,2025-06-12 22:22:57,POS,0
30824,641,197,1299,74.47,2025-08-06 10:34:00,POS,0
30825,736,13,1485,135.4,2025-08-05 23:00:41,POS,0
30826,656,2,1324,289.15,2025-11-03 08:02:33,Online,0
30827,273,194,564,83.68,2025-09-30 02:22:17,POS,0
30828,638,103,1292,41.82,2025-11-03 00:44:54,POS,0
30829,376,128,773,259.37,2025-09-03 04:44:48,Online,0
30830,739,115,1494,316.01,2025-10-27 05:04:37,POS,0
30831,220,154,440,297.13,2025-09-02 23:47:44,POS,0
30832,632,75,1280,56.95,2025-10-03 18:48:31,Online,0
30833,513,21,1049,272.88,2025-07-17 22:25:40,POS,0
30834,556,30,1131,155.83,2025-08-21 10:46:44,Online,0
30835,114,89,234,354.19,2025-07-12 15:59:36,Online,0
30836,300,14,622,248.42,2025-08-23 13:50:46,Online,0
30837,741,96,1498,148.24,2025-10-29 19:00:29,Online,0
30838,477,63,973,309.52,2025-06-16 05:58:45,POS,0
30839,221,94,443,111.82,2025-08-22 14:47:00,POS,0
30840,607,8,1226,118.3,2025-10-16 06:24:02,POS,0
30841,38,4,86,96.11,2025-09-24 05:16:10,POS,0
30842,757,181,1529,50.74,2025-06-06 16:27:15,Online,0
30843,740,157,1495,325.65,2025-06-23 22:36:55,Online,0
30844,747,118,1507,189.21,2025-06-25 18:32:11,POS,0
30845,314,101,652,92.04,2025-10-23 20:22:30,POS,0
30846,43,33,96,242.03,2025-08-07 01:05:32,Online,0
30847,266,84,544,95.72,2025-08-01 15:11:49,Online,0
30848,413,127,849,59.79,2025-09-14 02:14:20,POS,0
30849,666,112,1345,251.33,2025-08-26 10:22:44,POS,0
30850,196,156,390,249.92,2025-08-08 09:28:38,POS,0
30851,610,47,1233,374.7151988165005,2025-07-17 14:50:45,Online,1
30852,291,149,607,41.9,2025-09-30 07:26:06,Online,0
30853,419,10,859,81.81,2025-07-09 05:15:28,Online,0
30854,86,33,184,204.04,2025-05-29 09:51:13,POS,0
30855,400,82,825,507.75,2025-08-04 08:06:05,POS,0
30856,762,68,1536,221.56,2025-09-07 16:22:43,POS,0
30857,538,29,1096,299.2,2025-05-22 05:26:08,Online,0
30858,93,148,200,62.68,2025-10-11 14:11:15,Online,0
30859,343,166,712,207.49,2025-11-05 17:26:04,Online,0
30860,323,86,670,37.11,2025-06-19 07:13:39,Online,0
30861,8,109,20,290.91,2025-09-07 10:33:30,Online,0
30862,36,14,82,343.29,2025-05-29 09:49:22,POS,0
30863,289,104,602,659.5882386809792,2025-06-28 15:06:39,POS,1
30864,489,189,999,185.43,2025-10-03 21:25:49,POS,0
30865,485,13,990,338.5,2025-05-20 14:35:24,Online,0
30866,759,64,1533,206.16,2025-11-06 22:09:14,Online,0
30867,207,169,413,228.19,2025-07-23 02:00:11,POS,0
30868,464,66,949,135.52,2025-06-15 15:15:47,Online,0
30869,533,1,1087,256.12,2025-08-30 13:50:43,POS,0
30870,666,14,1346,209.94,2025-05-30 09:42:40,Online,0
30871,240,178,486,156.87,2025-09-21 18:04:34,Online,0
30872,585,13,1184,199.28,2025-07-09 12:16:54,Online,0
30873,150,176,299,302.74,2025-06-27 22:47:53,Online,0
30874,673,38,1360,65.49,2025-10-23 15:39:48,POS,0
30875,568,141,1151,186.09,2025-08-09 10:40:37,Online,0
30876,198,38,395,388.04,2025-09-05 09:54:42,Online,0
30877,290,35,605,173.57,2025-11-02 16:49:41,POS,0
30878,632,175,1281,273.69,2025-05-24 11:59:42,POS,0
30879,691,55,1391,168.62,2025-08-10 21:02:21,POS,0
30880,193,135,387,111.04,2025-10-13 08:37:44,Online,0
30881,216,126,430,118.66084274810952,2025-07-14 12:52:35,Online,1
30882,313,17,651,228.07,2025-07-27 06:27:18,POS,0
30883,479,51,976,111.73,2025-09-10 10:14:36,POS,0
30884,305,82,635,236.94,2025-08-26 16:13:50,Online,0
30885,749,95,1512,281.38,2025-10-01 22:49:00,Online,0
30886,790,5,1596,314.11,2025-05-22 09:39:41,POS,0
30887,257,50,524,75.44,2025-06-25 14:01:53,POS,0
30888,276,42,572,145.26,2025-06-15 13:43:44,Online,0
30889,544,8,1107,108.53,2025-10-18 02:51:41,POS,0
30890,367,113,755,123.23,2025-11-03 08:34:12,Online,0
30891,736,100,1485,216.17,2025-08-18 19:35:48,POS,0
30892,591,44,1197,277.46,2025-05-29 10:11:31,Online,0
30893,589,29,1193,125.22,2025-10-30 00:50:34,Online,0
30894,402,133,829,264.24,2025-05-27 21:04:08,POS,0
30895,424,156,871,227.06,2025-08-06 14:43:29,POS,0
30896,390,36,804,253.33,2025-07-30 00:09:51,POS,0
30897,387,143,796,71.62,2025-06-12 09:45:27,Online,0
30898,292,147,608,189.5,2025-10-15 12:21:18,POS,0
30899,622,36,1259,235.22,2025-05-29 17:41:38,POS,0
30900,204,99,407,130.94,2025-06-04 17:36:01,Online,0
30901,754,80,1524,43.16,2025-07-29 20:34:03,Online,0
30902,57,191,125,345.85,2025-07-28 03:16:16,POS,0
30903,7,75,16,180.85,2025-11-12 12:23:35,Online,0
30904,718,35,1443,342.64,2025-07-12 02:45:29,Online,0
30905,483,200,986,164.62,2025-05-16 16:43:25,POS,0
30906,482,7,983,135.69,2025-08-22 00:07:43,POS,0
30907,558,123,1135,1172.723931867205,2025-10-13 16:29:32,Online,1
30908,383,16,789,299.33,2025-08-30 06:35:06,Online,0
30909,444,31,912,268.44,2025-07-01 04:36:08,Online,0
30910,453,118,924,205.27,2025-08-30 07:15:26,Online,0
30911,671,121,1355,373.33,2025-08-15 13:19:57,POS,0
30912,351,138,727,114.38,2025-07-13 15:05:55,POS,0
30913,249,25,506,261.22,2025-06-23 03:09:57,POS,0
30914,748,15,1509,180.5,2025-05-23 15:42:55,POS,0
30915,780,112,1575,154.57,2025-07-11 15:10:56,Online,0
30916,750,120,1514,173.64,2025-10-08 21:03:26,Online,0
30917,333,78,688,88.17543207437559,2025-10-22 22:00:42,Online,1
30918,95,196,204,156.07,2025-08-18 01:15:21,POS,0
30919,285,50,592,330.95,2025-07-09 09:26:09,POS,0
30920,245,83,500,316.21,2025-06-19 16:13:13,POS,0
30921,573,11,1163,329.21,2025-08-22 09:40:05,Online,0
30922,17,123,45,121.68,2025-11-12 07:28:25,POS,0
30923,566,39,1147,392.74,2025-10-09 02:05:26,Online,0
30924,192,33,386,217.06,2025-07-25 22:00:41,POS,0
30925,188,106,377,302.34,2025-06-14 05:29:05,Online,0
30926,495,76,1013,274.78,2025-07-21 21:32:58,POS,0
30927,259,145,529,88.75,2025-08-21 17:18:02,Online,0
30928,52,21,115,62.86,2025-10-17 18:19:08,Online,0
30929,331,150,685,139.86,2025-10-12 03:17:46,POS,0
30930,89,72,193,88.79,2025-06-09 19:18:27,Online,0
30931,594,3,1204,197.93,2025-06-03 11:32:29,Online,0
30932,82,193,174,231.68,2025-09-22 12:54:57,Online,0
30933,504,71,1032,95.89,2025-08-24 02:00:56,Online,0
30934,511,151,1044,273.15,2025-06-28 03:33:38,Online,0
30935,312,34,650,321.72,2025-08-05 15:40:04,Online,0
30936,680,155,1372,237.62,2025-08-25 14:42:49,POS,0
30937,742,21,1499,108.96,2025-08-27 14:30:01,Online,0
30938,426,166,876,203.27,2025-07-06 06:15:48,POS,0
30939,556,148,1131,38.74,2025-10-16 18:59:17,POS,0
30940,614,165,1242,302.97,2025-09-02 07:08:54,POS,0
30941,366,26,754,28.33,2025-06-11 03:32:01,POS,0
30942,587,1,1189,72.32,2025-11-09 21:22:17,Online,0
30943,716,10,1440,325.18,2025-08-18 18:28:25,POS,0
30944,504,174,1031,248.01,2025-05-22 02:22:51,POS,0
30945,311,89,647,204.51,2025-10-25 02:40:09,POS,0
30946,657,151,1326,37.12,2025-09-18 07:51:27,POS,0
30947,95,145,204,69.79,2025-09-06 19:44:00,POS,0
30948,53,197,118,267.31,2025-10-12 00:47:44,POS,0
30949,581,11,1176,304.56,2025-07-29 04:39:20,POS,0
30950,261,163,535,257.98,2025-11-13 10:26:42,POS,0
30951,705,22,1415,291.08,2025-07-17 14:47:19,POS,0
30952,578,138,1171,223.24,2025-10-11 13:53:22,Online,0
30953,77,118,162,310.57,2025-08-13 10:49:35,POS,0
30954,196,5,390,258.32,2025-08-21 10:27:21,POS,0
30955,274,190,567,302.0,2025-10-24 02:05:15,POS,0
30956,45,112,102,285.22,2025-10-23 15:34:46,Online,0
30957,40,144,90,96.11,2025-07-01 22:56:29,Online,0
30958,422,191,867,73.68,2025-09-06 23:36:28,Online,0
30959,35,178,80,278.49,2025-09-22 04:34:16,Online,0
30960,778,151,1571,310.67,2025-06-30 18:03:34,POS,0
30961,440,149,904,168.71,2025-06-27 00:07:04,Online,0
30962,605,43,1223,199.06,2025-10-13 14:03:32,POS,0
30963,304,11,633,115.27,2025-10-20 03:05:47,POS,0
30964,220,169,438,54.01,2025-10-12 22:44:12,Online,0
30965,281,123,584,275.97,2025-06-10 00:18:22,Online,0
30966,535,95,1090,12.73,2025-10-12 00:11:30,POS,0
30967,100,149,212,350.51,2025-07-16 21:24:02,Online,0
30968,209,169,415,107.36,2025-06-19 09:30:10,Online,0
30969,48,131,106,258.98,2025-09-02 04:03:57,Online,0
30970,289,135,604,105.33,2025-09-24 08:09:45,Online,0
30971,160,29,318,88.41,2025-06-25 05:12:01,Online,0
30972,260,104,531,249.01,2025-09-11 14:15:02,Online,0
30973,354,51,731,146.48,2025-06-25 21:00:25,Online,0
30974,570,70,1158,130.32,2025-11-04 17:06:00,POS,0
30975,565,156,1146,152.15,2025-05-25 14:09:32,POS,0
30976,601,104,1218,285.68,2025-06-07 20:18:41,POS,0
30977,495,69,1013,130.78,2025-09-15 17:16:28,POS,0
30978,168,125,335,19.79,2025-10-03 10:29:03,POS,0
30979,576,113,1169,297.72,2025-08-29 09:33:51,Online,0
30980,265,179,541,141.13,2025-09-22 21:30:19,Online,0
30981,682,52,1374,195.14,2025-07-05 00:43:42,POS,0
30982,642,87,1301,141.07,2025-10-31 15:04:07,Online,0
30983,766,13,1543,252.37,2025-09-05 14:37:47,POS,0
30984,740,23,1496,260.83,2025-06-23 09:50:24,POS,0
30985,159,93,315,43.19,2025-07-29 06:01:27,POS,0
30986,685,63,1381,20.32,2025-06-29 03:37:13,Online,0
30987,94,95,203,258.89,2025-08-12 12:18:42,Online,0
30988,486,109,994,109.38,2025-07-26 00:24:38,POS,0
30989,789,92,1594,156.93,2025-10-12 05:21:20,Online,0
30990,114,80,234,415.86,2025-11-14 03:09:25,POS,0
30991,112,107,232,210.69,2025-05-18 17:41:12,Online,0
30992,670,100,1352,186.58,2025-09-05 10:19:45,Online,0
30993,482,194,983,309.71,2025-06-06 16:40:53,POS,0
30994,698,127,1399,56.89,2025-06-29 18:16:21,POS,0
30995,286,63,596,272.53,2025-08-17 10:49:27,Online,0
30996,581,53,1177,284.15,2025-09-07 23:00:15,POS,0
30997,246,119,501,228.49,2025-07-13 06:37:12,POS,0
30998,116,148,237,107.77,2025-11-14 07:04:36,POS,0
30999,515,156,1054,161.86,2025-05-25 02:54:03,POS,0
31000,306,17,637,82.16,2025-10-10 22:09:31,Online,0
31001,233,171,465,345.55,2025-10-18 15:39:00,POS,0
31002,352,54,728,262.93,2025-09-05 05:05:55,POS,0
31003,530,184,1083,2337.9276687137453,2025-10-20 18:43:50,POS,1
31004,691,144,1391,15.29,2025-06-24 04:44:02,Online,0
31005,6,132,15,89.51,2025-06-08 01:53:05,Online,0
31006,102,92,217,356.82,2025-08-11 05:03:54,Online,0
31007,440,133,903,1526.269599528315,2025-07-03 08:24:54,Online,1
31008,705,187,1415,156.9,2025-10-31 15:18:46,Online,0
31009,222,117,444,322.17,2025-08-07 11:50:38,Online,0
31010,553,179,1124,173.44,2025-09-01 22:29:20,POS,0
31011,199,115,396,45.25,2025-06-19 18:15:01,Online,0
31012,384,16,790,64.03,2025-07-30 18:27:48,POS,0
31013,685,117,1381,230.22,2025-06-04 16:42:33,Online,0
31014,117,100,238,186.44,2025-07-10 11:43:42,POS,0
31015,594,127,1204,289.16,2025-08-26 12:33:16,Online,0
31016,11,5,27,191.25,2025-07-31 23:22:22,POS,0
31017,763,159,1537,77.28,2025-05-22 04:53:39,Online,0
31018,788,77,1591,172.12,2025-08-03 04:47:04,POS,0
31019,601,39,1218,189.91,2025-09-11 17:46:50,POS,0
31020,526,77,1075,202.78,2025-07-06 06:59:34,POS,0
31021,47,156,105,252.67,2025-06-09 13:34:37,Online,0
31022,469,18,957,316.48,2025-08-27 14:26:45,Online,0
31023,695,25,1396,309.81,2025-07-01 14:02:20,Online,0
31024,759,164,1533,177.04,2025-08-19 09:50:11,Online,0
31025,765,70,1542,278.45,2025-08-10 20:09:27,POS,0
31026,473,37,966,2341.9882734704406,2025-09-06 07:24:46,Online,1
31027,379,143,780,228.79,2025-10-03 08:30:34,POS,0
31028,561,156,1141,244.51,2025-09-05 15:33:46,Online,0
31029,419,77,859,344.47,2025-09-12 10:59:20,POS,0
31030,147,45,293,295.95,2025-05-26 07:24:30,POS,0
31031,128,61,258,104.64,2025-08-18 04:09:06,Online,0
31032,302,131,625,302.4,2025-09-30 14:28:41,Online,0
31033,269,137,550,246.63,2025-05-23 19:13:20,POS,0
31034,444,91,912,126.74,2025-10-07 05:10:20,POS,0
31035,148,102,294,198.17,2025-08-30 15:33:32,Online,0
31036,455,20,931,60.95,2025-06-13 09:21:38,Online,0
31037,693,89,1394,149.06,2025-09-05 01:11:33,POS,0
31038,512,164,1047,305.3,2025-10-05 00:37:38,POS,0
31039,485,129,991,118.27,2025-11-10 03:14:48,POS,0
31040,549,156,1116,264.08,2025-10-20 06:34:59,POS,0
31041,316,134,657,277.73,2025-08-24 18:57:40,POS,0
31042,217,169,432,180.89,2025-06-17 11:11:10,POS,0
31043,453,198,926,74.84,2025-10-11 05:49:40,Online,0
31044,623,78,1261,342.93,2025-08-02 03:13:49,Online,0
31045,144,173,285,60.7,2025-07-04 23:29:42,Online,0
31046,795,18,1603,285.54,2025-06-21 13:03:49,Online,0
31047,662,125,1337,344.3,2025-08-21 16:52:57,Online,0
31048,170,166,339,162.38,2025-06-08 11:41:29,Online,0
31049,127,89,257,268.13,2025-09-10 16:32:24,POS,0
31050,45,5,101,274.39,2025-10-11 05:10:43,POS,0
31051,478,158,975,96.88,2025-05-30 05:46:44,Online,0
31052,660,1,1332,244.37,2025-08-14 12:40:41,Online,0
31053,480,106,977,157.45,2025-09-19 14:06:09,Online,0
31054,656,190,1324,260.89,2025-06-28 11:53:11,POS,0
31055,530,114,1082,170.65,2025-08-31 09:05:46,Online,0
31056,538,197,1095,215.68,2025-10-26 18:55:15,Online,0
31057,245,67,500,127.33,2025-09-18 20:29:31,POS,0
31058,647,29,1310,118.79,2025-10-08 18:16:01,POS,0
31059,496,58,1014,209.24,2025-05-18 17:31:52,Online,0
31060,483,182,986,137.47,2025-08-24 11:06:38,POS,0
31061,539,128,1098,363.45,2025-06-28 06:50:18,Online,0
31062,786,153,1589,154.6,2025-08-22 18:24:40,POS,0
31063,202,95,401,164.03,2025-10-19 21:59:51,POS,0
31064,68,92,143,115.06,2025-09-22 21:38:44,POS,0
31065,597,29,1209,242.37,2025-08-08 11:35:07,POS,0
31066,24,20,58,77.72,2025-09-06 14:22:01,Online,0
31067,257,137,524,102.47,2025-08-12 04:10:07,Online,0
